ticketId,category,creationDate,device,issueType,priority,severity,status,resolutionDate,customer,resolution_time,creation_day_of_week,creation_month,is_weekend
T4381679,9,2025-02-25 07:40:00,Gateway-SEA-T4500-RA789,63,3,2,Closed,2025-02-26 09:00:00,9911286299,25.333333333333332,1,2,0
T4381681,9,2025-02-25 07:40:00,Switch-BOS-Z2500-UP267,5,3,2,Closed,2025-02-26 15:00:00,9911286299,31.333333333333332,1,2,0
T4381704,9,2025-02-25 08:25:00,Hub-ATL-P7000-AF678,71,3,2,Closed,2025-02-26 10:00:00,9905095026,25.583333333333332,1,2,0
T4381712,9,2025-02-25 08:50:00,Router-MIA-Z2500-VX386,380,3,2,Closed,2025-02-26 09:00:00,9905095026,24.166666666666668,1,2,0
T4381736,9,2025-02-25 09:25:00,Switch-DFW-T4500-RF190,179,3,2,Closed,2025-02-27 09:44:40,9907339680,48.327777777777776,1,2,0
T4381740,2,2025-02-25 09:28:34,Hub-PHX-R9000-EP940,33,3,2,Closed,2025-02-27 09:00:00,9902642581,47.52388888888889,1,2,0
T4381739,2,2025-02-25 09:28:54,AccessPoint-ATL-S8500-KM367,33,3,2,Closed,2025-02-27 09:00:00,9902642581,47.51833333333333,1,2,0
T4381769,9,2025-02-25 09:50:00,Server-CHI-C5000-BY469,355,3,2,Closed,2025-02-26 07:40:42,9905221161,21.845,1,2,0
T4381801,9,2025-02-25 10:10:00,Router-MIA-Z2500-VX386,34,3,2,Closed,2025-02-27 09:00:00,9905095026,46.833333333333336,1,2,0
T4381828,5,2025-02-25 10:39:05,Hub-DEN-V6500-GN980,41,2,2,Closed,2025-02-28 03:13:45,9957849024,64.57777777777778,1,2,0
T4381831,9,2025-02-25 10:35:00,Hub-NYC-R9000-TW151,21,3,2,Closed,2025-02-26 11:00:00,9905491301,24.416666666666668,1,2,0
T4381839,9,2025-02-25 10:47:43,Modem-CHI-P7000-XZ650,35,1,2,Closed,2025-02-26 09:00:00,9907339680,22.204722222222223,1,2,0
T4381912,9,2025-02-25 12:30:00,Node-BOS-P7000-RY184,273,3,2,Closed,2025-02-27 08:19:05,9905115778,43.81805555555555,1,2,0
T4381926,9,2025-02-25 13:05:00,AccessPoint-MIA-R9000-BI458,394,3,2,Closed,2025-02-26 11:00:00,9905033957,21.916666666666668,1,2,0
T4381931,9,2025-02-25 13:20:00,Switch-DFW-S8500-RT119,53,3,2,Closed,2025-02-27 09:00:00,9905033957,43.666666666666664,1,2,0
T4381963,3,2025-02-25 13:25:00,Router-PHX-V6500-WY333,2,3,2,Closed,2025-02-27 09:36:32,9905568061,44.19222222222222,1,2,0
T4382012,4,2025-02-25 14:52:15,Modem-PHX-M3000-PI252,77,3,2,Closed,2025-02-26 10:00:00,9902545038,19.129166666666666,1,2,0
T4382016,9,2025-02-25 14:50:00,Router-CHI-R9000-VM940,87,3,2,Closed,2025-02-27 09:00:00,9905033957,42.166666666666664,1,2,0
T4382024,9,2025-02-25 15:10:00,Modem-PHX-Z2500-AV794,204,3,2,Closed,2025-02-27 09:00:00,9902641725,41.833333333333336,1,2,0
T4382026,2,2025-02-25 15:05:00,Server-LAX-M3000-OE248,373,3,2,Closed,2025-02-26 12:00:00,9902453662,20.916666666666668,1,2,0
T4382028,2,2025-02-25 15:05:00,Router-DEN-R9000-WO152,76,3,2,Closed,2025-02-26 12:00:00,9902384881,20.916666666666668,1,2,0
T4382059,9,2025-02-25 16:00:00,AccessPoint-DFW-P7000-HU852,81,3,2,Closed,2025-02-26 15:00:00,9902641725,23.0,1,2,0
T4382062,9,2025-02-25 16:05:00,Switch-NYC-X1000-XR449,27,3,2,Closed,2025-02-26 17:43:13,9911286299,25.636944444444445,1,2,0
T4382068,9,2025-02-25 16:20:00,Hub-SEA-P7000-LU566,3,3,2,Closed,2025-02-27 09:00:00,9905221161,40.666666666666664,1,2,0
T4382144,9,2025-02-25 19:40:00,Controller-SEA-M3000-KO782,3,3,2,Closed,2025-02-27 09:00:00,9905095026,37.333333333333336,1,2,0
T4382152,2,2025-02-25 20:00:00,Modem-DEN-T4500-LA397,0,3,2,Closed,2025-02-27 09:00:00,9907437969,37.0,1,2,0
T4382156,2,2025-02-25 20:05:00,Router-LAX-V6500-ZZ660,122,3,2,Closed,2025-02-28 09:00:00,9902384881,60.916666666666664,1,2,0
T4382157,2,2025-02-25 20:10:00,Modem-PHX-S8500-SM859,202,3,2,Closed,2025-02-27 15:11:12,9902384875,43.02,1,2,0
T4382163,2,2025-02-25 20:20:00,Hub-PHX-Z2500-TZ501,328,3,2,Closed,2025-02-27 14:00:00,9902384881,41.666666666666664,1,2,0
T4382178,2,2025-02-25 21:08:52,Router-CHI-Z2500-KY994,51,3,2,Closed,2025-02-27 09:00:00,9902642581,35.852222222222224,1,2,0
T4382180,2,2025-02-25 21:05:00,Router-DEN-R9000-WO152,76,3,2,Closed,2025-02-26 16:29:42,9902384881,19.411666666666665,1,2,0
T4382183,2,2025-02-25 21:15:00,Server-LAX-M3000-OE248,373,3,2,Closed,2025-02-26 17:00:00,9902453662,19.75,1,2,0
T4382200,2,2025-02-25 22:10:00,Modem-DEN-T4500-LA397,0,3,2,Closed,2025-02-27 09:00:00,9907437969,34.833333333333336,1,2,0
T4382218,3,2025-02-25 22:40:00,Router-CHI-S8500-PS102,34,3,2,Closed,2025-02-27 11:05:40,9905083511,36.42777777777778,1,2,0
T4382292,6,2025-02-26 01:13:23,Firewall-LAX-T4500-XF101,33,3,2,Closed,2025-02-27 12:00:00,9902394665,34.776944444444446,2,2,0
T4382321,9,2025-02-26 02:05:00,Firewall-BOS-X1000-WP971,3,3,2,Closed,2025-02-27 09:00:00,9905221161,30.916666666666668,2,2,0
T4382322,9,2025-02-26 02:05:00,Router-DEN-P7000-EV637,86,3,2,Closed,2025-02-26 23:09:36,9902641725,21.076666666666668,2,2,0
T4382335,9,2025-02-26 02:30:00,Hub-NYC-P7000-WV189,83,3,2,Closed,2025-02-27 09:00:00,9907437969,30.5,2,2,0
T4382360,9,2025-02-26 03:35:44,Hub-CHI-S8500-IK578,51,3,2,Closed,2025-02-27 09:00:00,9902384877,29.404444444444444,2,2,0
T4382396,2,2025-02-26 04:19:54,AccessPoint-ATL-S8500-KM367,70,3,2,Closed,2025-02-27 01:21:05,9902642581,21.01972222222222,2,2,0
T4382414,2,2025-02-26 05:37:50,AccessPoint-ATL-S8500-KM367,70,3,2,Closed,2025-02-27 08:15:15,9902642581,26.62361111111111,2,2,0
T4382423,6,2025-02-26 04:58:13,Gateway-DEN-S8500-XO260,94,3,2,Closed,2025-02-27 17:00:00,9902394665,36.02972222222222,2,2,0
T4382431,9,2025-02-26 06:15:00,Gateway-DFW-M3000-AO378,70,3,2,Closed,2025-02-27 07:08:35,9911286299,24.893055555555556,2,2,0
T4382445,9,2025-02-26 07:00:00,Controller-CHI-V6500-WG765,0,3,2,Closed,2025-02-27 15:00:00,9911286299,32.0,2,2,0
T4382459,3,2025-02-26 07:35:00,Node-SEA-S8500-CB861,99,3,2,Closed,2025-02-28 09:00:00,9908435436,49.416666666666664,2,2,0
T4382501,9,2025-02-26 09:15:00,Modem-LAX-V6500-MA312,49,3,2,Closed,2025-02-27 14:00:00,9911286299,28.75,2,2,0
T4382526,9,2025-02-26 10:00:00,Firewall-DFW-V6500-YA645,51,3,2,Closed,2025-02-27 15:00:00,9905033957,29.0,2,2,0
T4382528,9,2025-02-26 10:05:00,Controller-MIA-T4500-QV675,100,3,2,Closed,2025-03-01 09:00:00,9902641727,31.083333333333332,2,2,0
T4382530,6,2025-02-26 10:01:57,Node-SEA-P7000-WP490,59,3,2,Closed,2025-02-27 17:00:00,9902641727,30.9675,2,2,0
T4382532,6,2025-02-26 10:01:57,Server-BOS-V6500-QL799,13,3,2,Closed,2025-02-27 12:00:00,9902641727,25.9675,2,2,0
T4382531,6,2025-02-26 10:01:58,AccessPoint-BOS-T4500-QI579,59,3,2,Closed,2025-02-28 09:00:00,9902641727,46.96722222222222,2,2,0
T4382537,0,2025-02-26 10:16:51,Switch-DEN-M3000-RP297,84,0,2,Closed,2025-02-26 15:00:00,9907437969,4.719166666666666,2,2,0
T4382562,9,2025-02-26 10:52:56,Switch-BOS-Z2500-ER679,327,1,2,Closed,2025-02-27 09:00:00,9907339680,22.11777777777778,2,2,0
T4382566,9,2025-02-26 11:16:15,Firewall-DFW-V6500-FS227,71,3,2,Closed,2025-02-27 14:00:00,9905094737,26.729166666666668,2,2,0
T4382574,3,2025-02-26 11:15:00,Router-CHI-S8500-PS102,48,3,2,Closed,2025-02-28 03:53:52,9905083511,40.647777777777776,2,2,0
T4382579,9,2025-02-26 11:30:00,Node-MIA-R9000-RB121,74,3,2,Closed,2025-02-27 10:52:21,9902641727,23.3725,2,2,0
T4382586,6,2025-02-26 11:25:35,Controller-MIA-M3000-OG687,59,3,2,Closed,2025-02-28 09:00:00,9902641727,45.57361111111111,2,2,0
T4382598,0,2025-02-26 12:06:12,Controller-MIA-P7000-ZM496,32,1,2,Closed,2025-02-27 09:00:00,9907437969,20.89666666666667,2,2,0
T4382606,9,2025-02-26 12:11:21,Server-BOS-R9000-AI953,51,1,2,Closed,2025-02-26 20:09:12,9902384877,7.964166666666666,2,2,0
T4382609,0,2025-02-26 12:17:54,Switch-DEN-M3000-RP297,84,3,2,Closed,2025-02-27 19:28:26,9907437969,31.175555555555555,2,2,0
T4382617,0,2025-02-26 12:29:32,Switch-DEN-M3000-RP297,32,2,2,Closed,2025-03-02 09:00:00,9907437969,31.083333333333332,2,2,0
T4382631,2,2025-02-26 12:40:00,Router-DEN-R9000-WO152,76,3,2,Closed,2025-02-27 13:00:00,9902384881,24.333333333333332,2,2,0
T4382634,9,2025-02-26 12:55:00,Router-ATL-C5000-OQ745,63,1,2,Closed,2025-02-27 09:00:00,9905033957,20.083333333333332,2,2,0
T4382643,2,2025-02-26 13:05:00,Modem-SEA-Z2500-DR512,79,3,2,Closed,2025-02-27 08:44:37,9902384881,19.66027777777778,2,2,0
T4382639,0,2025-02-26 13:15:16,Gateway-DEN-T4500-GS305,32,2,2,Closed,2025-03-02 12:00:00,9907437969,31.083333333333332,2,2,0
T4382650,5,2025-02-26 13:27:01,Router-CHI-P7000-OO857,45,1,2,Closed,2025-02-27 09:00:00,9957849024,19.549722222222222,2,2,0
T4382677,9,2025-02-26 14:00:00,Switch-BOS-M3000-OY644,73,3,2,Closed,2025-02-27 12:00:00,9902641727,22.0,2,2,0
T4382682,6,2025-02-26 13:56:41,Switch-PHX-Z2500-ZW410,13,3,2,Closed,2025-02-28 09:00:00,9902641727,43.055277777777775,2,2,0
T4382685,9,2025-02-26 14:05:00,Switch-NYC-Z2500-OF899,64,3,2,Closed,2025-02-28 09:00:00,9907339680,42.916666666666664,2,2,0
T4382692,9,2025-02-26 14:10:00,Server-LAX-P7000-XX659,10,3,2,Closed,2025-02-27 14:00:00,9911286299,23.833333333333332,2,2,0
T4382694,9,2025-02-26 14:10:00,Controller-LAX-V6500-CP189,247,3,2,Closed,2025-02-28 09:10:10,9911286299,43.00277777777778,2,2,0
T4382701,9,2025-02-26 14:10:00,Server-MIA-S8500-LP148,76,3,2,Closed,2025-02-27 12:00:00,9905095026,21.833333333333332,2,2,0
T4382706,3,2025-02-26 14:31:24,Firewall-PHX-T4500-VB460,103,2,2,Closed,2025-03-05 17:00:00,9902394665,31.083333333333332,2,2,0
T4382724,2,2025-02-26 15:10:00,Hub-DEN-Z2500-OP936,55,3,2,Closed,2025-02-27 16:00:00,9902384875,24.833333333333332,2,2,0
T4382727,9,2025-02-26 15:20:00,Server-MIA-S8500-LP148,8,3,2,Closed,2025-02-28 09:00:00,9905095026,41.666666666666664,2,2,0
T4382749,6,2025-02-26 16:25:30,AccessPoint-SEA-T4500-JI242,33,3,2,Closed,2025-02-28 04:59:08,9902394665,36.56055555555555,2,2,0
T4382776,9,2025-02-26 17:20:00,Switch-NYC-S8500-SI965,55,3,2,Closed,2025-02-28 09:00:00,9911286299,39.666666666666664,2,2,0
T4382782,9,2025-02-26 17:30:00,Server-SEA-T4500-UM668,25,3,2,Closed,2025-02-28 09:00:00,9902641725,39.5,2,2,0
T4382792,2,2025-02-26 17:55:00,Server-LAX-M3000-OE248,373,3,2,Closed,2025-02-27 11:00:00,9902453662,17.083333333333332,2,2,0
T4382794,2,2025-02-26 17:55:00,Router-DEN-R9000-WO152,76,3,2,Closed,2025-02-28 09:00:00,9902384881,39.083333333333336,2,2,0
T4382809,9,2025-02-26 18:40:00,Router-DEN-R9000-SM632,23,3,2,Closed,2025-02-28 09:00:00,9902641727,38.333333333333336,2,2,0
T4382822,9,2025-02-26 20:05:35,Server-DEN-P7000-XD187,27,3,2,Closed,2025-02-28 09:00:00,9905033957,36.90694444444444,2,2,0
T4382898,9,2025-02-26 23:20:00,Controller-MIA-V6500-AS995,1,3,2,Closed,2025-02-28 07:07:07,9905033957,31.78527777777778,2,2,0
T4382901,2,2025-02-26 23:30:00,Node-ATL-M3000-XT904,56,3,2,Closed,2025-02-28 09:00:00,9907437969,33.5,2,2,0
T4382918,9,2025-02-27 00:42:22,Server-DEN-P7000-XD187,27,3,2,Closed,2025-02-28 09:00:00,9905033957,32.29388888888889,3,2,0
T4382920,9,2025-02-27 00:45:00,Controller-DEN-R9000-VO893,65,3,2,Closed,2025-02-28 09:00:00,9902641727,32.25,3,2,0
T4382924,9,2025-02-27 00:55:00,Controller-ATL-V6500-EA623,38,3,2,Closed,2025-02-28 13:00:00,9911286299,36.083333333333336,3,2,0
T4382940,9,2025-02-27 01:45:00,Firewall-BOS-R9000-UF643,54,3,2,Closed,2025-02-28 06:35:29,9905095026,28.84138888888889,3,2,0
T4382965,9,2025-02-27 02:54:57,Node-CHI-C5000-UM411,46,1,2,Closed,2025-02-27 14:00:00,9905261733,11.084166666666667,3,2,0
T4382974,9,2025-02-27 03:15:00,Gateway-BOS-C5000-IM592,3,3,2,Closed,2025-02-28 15:00:00,9905221161,35.75,3,2,0
T4382976,9,2025-02-27 03:20:00,Controller-NYC-Z2500-IO656,3,3,2,Closed,2025-02-28 10:00:00,9905221161,30.666666666666668,3,2,0
T4382992,9,2025-02-27 04:00:00,Server-CHI-P7000-SW550,90,3,2,Closed,2025-02-28 09:00:00,9902641725,29.0,3,2,0
T4383020,9,2025-02-27 05:00:00,Node-NYC-X1000-OO430,132,3,2,Closed,2025-03-01 14:23:40,9905110630,57.394444444444446,3,2,0
T4383056,9,2025-02-27 06:30:47,Firewall-ATL-C5000-TC632,49,3,2,Closed,2025-02-28 17:00:00,9907339680,34.48694444444445,3,2,0
T4383063,9,2025-02-27 06:45:00,Modem-MIA-P7000-XT905,3,3,2,Closed,2025-02-28 13:00:00,9905095026,30.25,3,2,0
T4383065,9,2025-02-27 06:50:00,Gateway-NYC-X1000-FQ595,31,3,2,Closed,2025-02-28 15:00:00,9902641725,32.166666666666664,3,2,0
T4383079,9,2025-02-27 07:20:00,AccessPoint-LAX-S8500-ZR597,63,3,2,Closed,2025-02-28 09:00:00,9902641727,25.666666666666668,3,2,0
T4383090,9,2025-02-27 07:50:00,Hub-DFW-X1000-XA167,54,3,2,Closed,2025-02-28 14:00:00,9905033957,30.166666666666668,3,2,0
T4383098,3,2025-02-27 08:12:50,Server-PHX-C5000-EA124,20,3,2,Closed,2025-02-28 13:00:00,9905101076,28.78611111111111,3,2,0
T4383114,9,2025-02-27 08:38:15,Switch-DEN-S8500-FW189,64,1,2,Closed,2025-02-27 19:05:30,9907339680,10.454166666666667,3,2,0
T4383121,0,2025-02-27 08:57:44,Switch-DEN-M3000-RP297,32,0,2,Closed,2025-02-27 15:00:00,9907437969,6.0377777777777775,3,2,0
T4383129,3,2025-02-27 09:10:00,Firewall-CHI-R9000-KL907,75,3,2,Closed,2025-02-28 10:00:00,9905221037,24.833333333333332,3,2,0
T4383147,9,2025-02-27 09:50:00,Controller-DEN-M3000-QW169,70,3,2,Closed,2025-02-28 11:00:00,9905033957,25.166666666666668,3,2,0
T4383152,9,2025-02-27 10:00:00,Gateway-LAX-T4500-TP253,77,3,2,Closed,2025-02-28 14:00:00,9902641727,28.0,3,2,0
T4383160,9,2025-02-27 10:15:00,Modem-PHX-S8500-VM718,59,3,2,Closed,2025-02-28 12:00:00,9907339680,25.75,3,2,0
T4383167,3,2025-02-27 10:25:00,Switch-LAX-P7000-SF681,29,3,2,Closed,2025-02-28 16:00:00,9905078272,29.583333333333332,3,2,0
T4383180,3,2025-02-27 10:58:04,Router-MIA-M3000-MG583,65,2,2,Closed,2025-03-02 14:45:41,9904692303,31.083333333333332,3,2,0
T4383181,9,2025-02-27 10:57:00,Firewall-DEN-Z2500-PW507,51,3,2,Closed,2025-02-28 10:04:11,9905016348,23.119722222222222,3,2,0
T4383195,9,2025-02-27 11:30:31,Controller-SEA-Z2500-LC321,132,3,2,Closed,2025-03-02 13:00:00,9907339680,31.083333333333332,3,2,0
T4383197,2,2025-02-27 11:30:00,Node-ATL-M3000-XT904,56,3,2,Closed,2025-02-28 14:00:00,9907437969,26.5,3,2,0
T4383222,9,2025-02-27 12:15:00,Firewall-NYC-P7000-EC577,199,3,2,Closed,2025-03-01 09:00:00,9905491301,44.75,3,2,0
T4383228,2,2025-02-27 12:24:12,Firewall-DFW-R9000-XX888,42,3,2,Closed,2025-03-01 09:00:00,9902642581,44.596666666666664,3,2,0
T4383238,9,2025-02-27 12:40:00,Switch-NYC-T4500-BZ359,3,3,2,Closed,2025-02-28 14:00:00,9905221161,25.333333333333332,3,2,0
T4383251,3,2025-02-27 13:05:07,Router-MIA-M3000-MG583,92,3,2,Closed,2025-03-01 09:00:00,9904692303,43.914722222222224,3,2,0
T4383257,9,2025-02-27 13:10:00,Firewall-BOS-R9000-CL200,83,0,2,Closed,2025-02-27 17:00:00,9905033957,3.8333333333333335,3,2,0
T4383271,9,2025-02-27 13:55:24,Server-DEN-P7000-XD187,63,3,2,Closed,2025-02-28 12:00:00,9905033957,22.076666666666668,3,2,0
T4383283,2,2025-02-27 14:05:00,Server-LAX-M3000-OE248,373,3,2,Closed,2025-02-28 13:55:06,9902453662,23.835,3,2,0
T4383284,2,2025-02-27 14:05:00,Router-DEN-R9000-WO152,76,3,2,Closed,2025-02-28 14:00:00,9902384881,23.916666666666668,3,2,0
T4383287,3,2025-02-27 14:19:35,Gateway-SEA-V6500-XQ521,49,3,2,Closed,2025-02-28 21:21:25,9905071238,31.030555555555555,3,2,0
T4383329,9,2025-02-27 15:45:00,Hub-DFW-V6500-VF184,40,3,2,Closed,2025-03-01 09:00:00,9905115778,41.25,3,2,0
T4383342,9,2025-02-27 16:07:08,Modem-DFW-M3000-GQ517,51,3,2,Closed,2025-02-28 16:44:12,9905016348,24.61777777777778,3,2,0
T4383348,3,2025-02-27 16:33:25,Firewall-PHX-T4500-VB460,62,3,2,Closed,2025-03-01 09:00:00,9902394665,40.44305555555555,3,2,0
T4383353,6,2025-02-27 16:46:14,AccessPoint-SEA-T4500-JI242,33,3,2,Closed,2025-03-01 09:00:00,9902394665,40.22944444444445,3,2,0
T4383360,3,2025-02-27 17:20:31,Firewall-PHX-T4500-VB460,62,3,2,Closed,2025-03-01 09:00:00,9902394665,39.658055555555556,3,2,0
T4383366,3,2025-02-27 17:45:56,Firewall-PHX-T4500-VB460,62,3,2,Closed,2025-03-01 09:00:00,9902394665,39.23444444444444,3,2,0
T4383388,3,2025-02-27 18:47:56,Firewall-PHX-T4500-VB460,69,3,2,Closed,2025-03-01 09:00:00,9902394665,38.20111111111111,3,2,0
T4383391,3,2025-02-27 18:58:55,Firewall-PHX-T4500-VB460,69,3,2,Closed,2025-03-01 09:00:00,9902394665,38.018055555555556,3,2,0
T4383433,9,2025-02-27 20:55:00,Switch-SEA-X1000-GV278,21,3,2,Closed,2025-02-28 22:22:11,9907339680,25.453055555555554,3,2,0
T4383464,2,2025-02-27 22:10:04,AccessPoint-NYC-S8500-DA538,78,3,2,Closed,2025-02-28 21:18:22,9907437969,23.138333333333332,3,2,0
T4383473,3,2025-02-27 22:36:06,Firewall-PHX-T4500-VB460,69,3,2,Closed,2025-03-01 10:50:39,9902394665,36.2425,3,2,0
T4383482,9,2025-02-27 23:00:00,AccessPoint-NYC-S8500-LM115,20,3,2,Closed,2025-03-01 09:00:00,9907339680,34.0,3,2,0
T4383492,3,2025-02-27 23:32:54,Firewall-PHX-T4500-VB460,69,3,2,Closed,2025-03-01 01:57:12,9902394665,26.405,3,2,0
T4383511,3,2025-02-28 00:34:26,Firewall-PHX-T4500-VB460,59,3,2,Closed,2025-03-01 10:27:52,9902394665,33.89055555555556,4,2,0
T4383520,3,2025-02-28 01:05:25,Firewall-PHX-T4500-VB460,59,3,2,Closed,2025-03-01 15:00:00,9902394665,37.90972222222222,4,2,0
T4383537,9,2025-02-28 01:55:00,Firewall-SEA-T4500-DT116,39,3,2,Closed,2025-03-01 12:00:00,9902641727,34.083333333333336,4,2,0
T4383539,3,2025-02-28 02:13:25,Firewall-PHX-T4500-VB460,103,2,2,Closed,2025-03-07 09:00:00,9902394665,31.083333333333332,4,2,0
T4383553,9,2025-02-28 02:30:00,Firewall-PHX-M3000-BB237,3,3,2,Closed,2025-03-01 09:00:00,9905221161,30.5,4,2,0
T4383558,9,2025-02-28 02:45:00,Router-ATL-T4500-NR562,43,3,2,Closed,2025-03-01 13:19:52,9902641727,34.58111111111111,4,2,0
T4383561,6,2025-02-28 02:45:38,Hub-BOS-R9000-MA649,13,3,2,Closed,2025-03-01 09:00:00,9902641727,30.239444444444445,4,2,0
T4383562,6,2025-02-28 02:45:38,Gateway-BOS-X1000-GM361,59,3,2,Closed,2025-03-01 14:06:49,9902641727,35.35305555555556,4,2,0
T4383560,6,2025-02-28 02:45:38,Gateway-CHI-C5000-WQ700,59,3,2,Closed,2025-03-01 13:18:09,9902641727,34.54194444444445,4,2,0
T4383574,3,2025-02-28 03:29:25,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 10:00:00,9902394665,30.509722222222223,4,2,0
T4383589,9,2025-02-28 04:00:00,Gateway-DEN-R9000-XT723,96,3,2,Closed,2025-03-01 05:33:51,9902641727,25.564166666666665,4,2,0
T4383597,9,2025-02-28 04:31:08,Modem-BOS-V6500-HB555,132,3,2,Closed,2025-03-03 00:00:28,9905102014,31.083333333333332,4,2,0
T4383620,3,2025-02-28 05:43:25,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 04:46:48,9902394665,23.05638888888889,4,2,0
T4383649,3,2025-02-28 07:11:13,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 10:00:00,9902394665,26.813055555555554,4,2,0
T4383654,9,2025-02-28 07:16:18,Controller-BOS-X1000-PM612,132,3,2,Closed,2025-03-03 09:00:00,9905033957,31.083333333333332,4,2,0
T4383656,9,2025-02-28 07:15:00,Firewall-PHX-R9000-AG786,380,3,2,Closed,2025-03-01 09:00:00,9905095026,25.75,4,2,0
T4383657,3,2025-02-28 07:27:26,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 11:00:00,9902394665,27.54277777777778,4,2,0
T4383679,9,2025-02-28 08:17:25,Gateway-LAX-R9000-YH145,264,3,2,Closed,2025-03-01 17:00:00,9907339680,32.709722222222226,4,2,0
T4383698,9,2025-02-28 09:01:11,Controller-SEA-Z2500-FZ132,145,3,2,Closed,2025-03-03 01:51:51,9902641725,31.083333333333332,4,2,0
T4383702,3,2025-02-28 09:14:26,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 09:32:15,9902394665,24.296944444444446,4,2,0
T4383713,9,2025-02-28 09:20:00,Node-DEN-S8500-CM394,207,3,2,Closed,2025-03-02 09:00:00,9907339680,47.666666666666664,4,2,0
T4383732,9,2025-02-28 10:11:24,Router-DFW-C5000-VP488,132,3,2,Closed,2025-03-03 03:53:13,9907339680,31.083333333333332,4,2,0
T4383733,9,2025-02-28 10:15:00,Controller-PHX-Z2500-PW698,198,3,2,Closed,2025-03-01 21:47:09,9907373520,35.535833333333336,4,2,0
T4383745,3,2025-02-28 10:57:30,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 13:00:00,9902394665,26.041666666666668,4,2,0
T4383796,9,2025-02-28 11:40:00,Switch-PHX-Z2500-NQ541,92,3,2,Closed,2025-03-01 13:00:00,9911286299,25.333333333333332,4,2,0
T4383797,5,2025-02-28 11:49:56,Hub-DEN-V6500-GN980,94,1,2,Closed,2025-03-01 09:00:00,9957849024,21.16777777777778,4,2,0
T4383801,9,2025-02-28 11:50:00,Controller-ATL-C5000-II197,94,3,2,Closed,2025-03-01 16:00:00,9907339680,28.166666666666668,4,2,0
T4383803,2,2025-02-28 11:50:00,Router-DEN-R9000-WO152,76,3,2,Closed,2025-03-01 14:28:18,9902384881,26.638333333333332,4,2,0
T4383804,2,2025-02-28 11:55:00,Server-LAX-M3000-OE248,373,3,2,Closed,2025-03-01 09:27:27,9902453662,21.54083333333333,4,2,0
T4383808,3,2025-02-28 12:24:01,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 17:00:00,9902394665,28.599722222222223,4,2,0
T4383814,9,2025-02-28 12:35:00,Firewall-LAX-T4500-KU643,9,3,2,Closed,2025-03-01 14:00:00,9902641727,25.416666666666668,4,2,0
T4383815,9,2025-02-28 12:35:00,Firewall-BOS-V6500-BJ351,199,3,2,Closed,2025-03-02 00:42:30,9907339680,36.125,4,2,0
T4383816,6,2025-02-28 12:38:34,AccessPoint-SEA-T4500-JI242,33,3,2,Closed,2025-03-02 00:29:34,9902394665,35.85,4,2,0
T4383837,3,2025-02-28 13:51:30,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-02 09:00:00,9902394665,43.141666666666666,4,2,0
T4383872,9,2025-02-28 15:10:00,Gateway-MIA-C5000-QJ207,54,3,2,Closed,2025-03-01 20:05:12,9905110630,28.92,4,2,0
T4383898,9,2025-02-28 15:57:43,Gateway-ATL-C5000-SB518,159,3,2,Closed,2025-03-02 20:45:55,9907339680,52.803333333333335,4,2,0
T4383902,6,2025-02-28 16:37:53,Modem-DEN-V6500-AX378,33,1,2,Closed,2025-03-01 09:00:00,9902394665,16.36861111111111,4,2,0
T4383905,3,2025-02-28 16:26:30,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-01 20:41:58,9902394665,28.25777777777778,4,2,0
T4383934,9,2025-02-28 17:10:00,AccessPoint-ATL-Z2500-YD944,187,3,2,Closed,2025-03-02 09:00:00,9902641727,39.833333333333336,4,2,0
T4383946,3,2025-02-28 17:48:30,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-02 09:00:00,9902394665,39.19166666666667,4,2,0
T4383953,3,2025-02-28 18:04:30,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-02 09:00:00,9902394665,38.925,4,2,0
T4383981,3,2025-02-28 19:11:30,Firewall-PHX-T4500-VB460,27,3,2,Closed,2025-03-02 09:00:00,9902394665,37.80833333333333,4,2,0
T4384002,9,2025-02-28 20:00:00,AccessPoint-CHI-C5000-UH177,355,3,2,Closed,2025-03-02 09:00:00,9905221161,37.0,4,2,0
T4384003,9,2025-02-28 20:00:00,Modem-LAX-X1000-IX904,20,3,2,Closed,2025-03-01 16:00:00,9907339680,20.0,4,2,0
T4384011,6,2025-02-28 20:05:52,Server-NYC-C5000-LU951,13,3,2,Closed,2025-03-02 01:24:58,9902641727,29.31833333333333,4,2,0
T4384012,6,2025-02-28 20:05:53,AccessPoint-NYC-X1000-XL689,59,3,2,Closed,2025-03-02 09:00:00,9902641727,36.901944444444446,4,2,0
T4384014,6,2025-02-28 20:06:56,AccessPoint-DFW-R9000-ER490,59,3,2,Closed,2025-03-02 09:00:00,9902641727,36.88444444444445,4,2,0
